Epoch,Dataset,Recall,Precision,TopKAcc
338,Theobroma_cacao_5e3,0.9634,0.9831,0.8792
339,Brachypodium_distachyon_5e3,0.8723,0.9687,0.8426
339,Brassica_juncea_5e3,0.8358,0.9447,0.8013
339,Brassica_napus_5e3,0.8483,0.9373,0.8170
339,Cajanus_cajan_5e3,0.9578,0.9848,0.8521
339,Glycine_max_5e3,0.9564,0.9819,0.8958
339,Gossypium_raimondii_5e3,0.8977,0.9749,0.8254
339,Lactuca_sativa_5e3,0.9289,0.9760,0.8818
339,Medicago_truncatula_5e3,0.9620,0.9806,0.8849
339,Pisum_sativum_5e3,0.9351,0.9734,0.8380
339,Theobroma_cacao_5e3,0.9651,0.9818,0.8815
340,Brachypodium_distachyon_5e3,0.8731,0.9721,0.8422
340,Brassica_juncea_5e3,0.8355,0.9476,0.8031
340,Brassica_napus_5e3,0.8486,0.9398,0.8176
340,Cajanus_cajan_5e3,0.9563,0.9853,0.8529
340,Glycine_max_5e3,0.9566,0.9826,0.8961
340,Gossypium_raimondii_5e3,0.9030,0.9741,0.8275
340,Lactuca_sativa_5e3,0.9290,0.9761,0.8825
340,Medicago_truncatula_5e3,0.9615,0.9828,0.8851
340,Pisum_sativum_5e3,0.9360,0.9732,0.8380
340,Theobroma_cacao_5e3,0.9616,0.9842,0.8798
341,Brachypodium_distachyon_5e3,0.8730,0.9721,0.8425
341,Brassica_juncea_5e3,0.8416,0.9406,0.8062
341,Brassica_napus_5e3,0.8493,0.9407,0.8185
341,Cajanus_cajan_5e3,0.9583,0.9855,0.8530
341,Glycine_max_5e3,0.9563,0.9836,0.8955
341,Gossypium_raimondii_5e3,0.9015,0.9746,0.8288
341,Lactuca_sativa_5e3,0.9287,0.9755,0.8826
341,Medicago_truncatula_5e3,0.9621,0.9811,0.8850
341,Pisum_sativum_5e3,0.9328,0.9784,0.8384
341,Theobroma_cacao_5e3,0.9628,0.9840,0.8805
342,Brachypodium_distachyon_5e3,0.8736,0.9769,0.8421
342,Brassica_juncea_5e3,0.8395,0.9495,0.8092
342,Brassica_napus_5e3,0.8486,0.9467,0.8186
342,Cajanus_cajan_5e3,0.9563,0.9890,0.8532
342,Glycine_max_5e3,0.9562,0.9851,0.8964
342,Gossypium_raimondii_5e3,0.9023,0.9781,0.8300
342,Lactuca_sativa_5e3,0.9283,0.9816,0.8829
342,Medicago_truncatula_5e3,0.9595,0.9853,0.8848
342,Pisum_sativum_5e3,0.9327,0.9803,0.8396
342,Theobroma_cacao_5e3,0.9624,0.9875,0.8818
343,Brachypodium_distachyon_5e3,0.8757,0.9741,0.8447
343,Brassica_juncea_5e3,0.8447,0.9331,0.8065
343,Brassica_napus_5e3,0.8513,0.9425,0.8201
343,Cajanus_cajan_5e3,0.9602,0.9826,0.8530
343,Glycine_max_5e3,0.9564,0.9835,0.8960
343,Gossypium_raimondii_5e3,0.9011,0.9726,0.8287
343,Lactuca_sativa_5e3,0.9294,0.9775,0.8832
343,Medicago_truncatula_5e3,0.9616,0.9823,0.8852
343,Pisum_sativum_5e3,0.9356,0.9748,0.8397
343,Theobroma_cacao_5e3,0.9664,0.9839,0.8822
344,Brachypodium_distachyon_5e3,0.8752,0.9770,0.8438
344,Brassica_juncea_5e3,0.8438,0.9423,0.8083
344,Brassica_napus_5e3,0.8498,0.9451,0.8197
344,Cajanus_cajan_5e3,0.9579,0.9853,0.8530
344,Glycine_max_5e3,0.9554,0.9856,0.8956
344,Gossypium_raimondii_5e3,0.9023,0.9775,0.8309
344,Lactuca_sativa_5e3,0.9289,0.9797,0.8830
344,Medicago_truncatula_5e3,0.9609,0.9844,0.8852
344,Pisum_sativum_5e3,0.9355,0.9780,0.8393
344,Theobroma_cacao_5e3,0.9656,0.9850,0.8824
345,Brachypodium_distachyon_5e3,0.8738,0.9778,0.8437
345,Brassica_juncea_5e3,0.8386,0.9521,0.8089
345,Brassica_napus_5e3,0.8496,0.9464,0.8203
345,Cajanus_cajan_5e3,0.9584,0.9870,0.8534
345,Glycine_max_5e3,0.9561,0.9848,0.8961
345,Gossypium_raimondii_5e3,0.9010,0.9741,0.8292
345,Lactuca_sativa_5e3,0.9297,0.9789,0.8839
345,Medicago_truncatula_5e3,0.9619,0.9825,0.8852
345,Pisum_sativum_5e3,0.9348,0.9780,0.8397
345,Theobroma_cacao_5e3,0.9621,0.9864,0.8815
346,Brachypodium_distachyon_5e3,0.8757,0.9748,0.8439
346,Brassica_juncea_5e3,0.8419,0.9493,0.8089
346,Brassica_napus_5e3,0.8474,0.9449,0.8181
346,Cajanus_cajan_5e3,0.9571,0.9885,0.8532
346,Glycine_max_5e3,0.9548,0.9864,0.8957
346,Gossypium_raimondii_5e3,0.9027,0.9750,0.8302
346,Lactuca_sativa_5e3,0.9296,0.9803,0.8827
346,Medicago_truncatula_5e3,0.9605,0.9840,0.8849
346,Pisum_sativum_5e3,0.9368,0.9761,0.8396
346,Theobroma_cacao_5e3,0.9671,0.9847,0.8820
347,Brachypodium_distachyon_5e3,0.8766,0.9727,0.8453
347,Brassica_juncea_5e3,0.8465,0.9451,0.8105
347,Brassica_napus_5e3,0.8514,0.9487,0.8201
347,Cajanus_cajan_5e3,0.9584,0.9861,0.8539
347,Glycine_max_5e3,0.9564,0.9845,0.8961
347,Gossypium_raimondii_5e3,0.9020,0.9730,0.8298
347,Lactuca_sativa_5e3,0.9299,0.9797,0.8837
347,Medicago_truncatula_5e3,0.9608,0.9832,0.8848
347,Pisum_sativum_5e3,0.9377,0.9764,0.8399
347,Theobroma_cacao_5e3,0.9669,0.9843,0.8822
348,Brachypodium_distachyon_5e3,0.8769,0.9756,0.8449
348,Brassica_juncea_5e3,0.8465,0.9457,0.8080
348,Brassica_napus_5e3,0.8493,0.9516,0.8203
348,Cajanus_cajan_5e3,0.9604,0.9866,0.8541
348,Glycine_max_5e3,0.9553,0.9875,0.8958
348,Gossypium_raimondii_5e3,0.9061,0.9753,0.8304
348,Lactuca_sativa_5e3,0.9290,0.9802,0.8834
348,Medicago_truncatula_5e3,0.9596,0.9861,0.8847
348,Pisum_sativum_5e3,0.9342,0.9806,0.8397
348,Theobroma_cacao_5e3,0.9664,0.9832,0.8821
349,Brachypodium_distachyon_5e3,0.8769,0.9757,0.8455
349,Brassica_juncea_5e3,0.8423,0.9458,0.8117
349,Brassica_napus_5e3,0.8513,0.9474,0.8205
349,Cajanus_cajan_5e3,0.9578,0.9899,0.8542
349,Glycine_max_5e3,0.9563,0.9854,0.8960
349,Gossypium_raimondii_5e3,0.9022,0.9777,0.8321
349,Lactuca_sativa_5e3,0.9295,0.9799,0.8835
349,Medicago_truncatula_5e3,0.9600,0.9862,0.8851
349,Pisum_sativum_5e3,0.9352,0.9785,0.8399
349,Theobroma_cacao_5e3,0.9686,0.9831,0.8831
350,Brachypodium_distachyon_5e3,0.8757,0.9824,0.8445
350,Brassica_juncea_5e3,0.8523,0.9457,0.8141
350,Brassica_napus_5e3,0.8487,0.9500,0.8190
350,Cajanus_cajan_5e3,0.9578,0.9880,0.8544
350,Glycine_max_5e3,0.9556,0.9879,0.8958
350,Gossypium_raimondii_5e3,0.9042,0.9790,0.8341
350,Lactuca_sativa_5e3,0.9284,0.9831,0.8838
350,Medicago_truncatula_5e3,0.9594,0.9868,0.8845
350,Pisum_sativum_5e3,0.9348,0.9807,0.8402
350,Theobroma_cacao_5e3,0.9639,0.9857,0.8828
351,Brachypodium_distachyon_5e3,0.8762,0.9786,0.8458
351,Brassica_juncea_5e3,0.8490,0.9501,0.8147
351,Brassica_napus_5e3,0.8483,0.9505,0.8195
351,Cajanus_cajan_5e3,0.9587,0.9892,0.8546
351,Glycine_max_5e3,0.9564,0.9853,0.8965
351,Gossypium_raimondii_5e3,0.9010,0.9760,0.8321
351,Lactuca_sativa_5e3,0.9296,0.9796,0.8828
351,Medicago_truncatula_5e3,0.9617,0.9831,0.8846
351,Pisum_sativum_5e3,0.9324,0.9790,0.8402
351,Theobroma_cacao_5e3,0.9625,0.9882,0.8834
352,Brachypodium_distachyon_5e3,0.8770,0.9794,0.8469
352,Brassica_juncea_5e3,0.8453,0.9531,0.8169
352,Brassica_napus_5e3,0.8491,0.9542,0.8211
352,Cajanus_cajan_5e3,0.9589,0.9882,0.8546
352,Glycine_max_5e3,0.9567,0.9865,0.8966
352,Gossypium_raimondii_5e3,0.9020,0.9793,0.8331
352,Lactuca_sativa_5e3,0.9289,0.9829,0.8839
352,Medicago_truncatula_5e3,0.9592,0.9869,0.8847
352,Pisum_sativum_5e3,0.9383,0.9762,0.8402
352,Theobroma_cacao_5e3,0.9661,0.9853,0.8833
353,Brachypodium_distachyon_5e3,0.8776,0.9800,0.8458
353,Brassica_juncea_5e3,0.8502,0.9485,0.8163
353,Brassica_napus_5e3,0.8516,0.9483,0.8224
353,Cajanus_cajan_5e3,0.9608,0.9856,0.8544
353,Glycine_max_5e3,0.9568,0.9862,0.8964
353,Gossypium_raimondii_5e3,0.9069,0.9771,0.8343
353,Lactuca_sativa_5e3,0.9304,0.9786,0.8838
353,Medicago_truncatula_5e3,0.9610,0.9843,0.8848
353,Pisum_sativum_5e3,0.9388,0.9755,0.8406
353,Theobroma_cacao_5e3,0.9672,0.9852,0.8829
354,Brachypodium_distachyon_5e3,0.8761,0.9803,0.8445
354,Brassica_juncea_5e3,0.8536,0.9455,0.8166
354,Brassica_napus_5e3,0.8516,0.9444,0.8204
354,Cajanus_cajan_5e3,0.9606,0.9875,0.8547
354,Glycine_max_5e3,0.9570,0.9845,0.8962
354,Gossypium_raimondii_5e3,0.9025,0.9808,0.8327
354,Lactuca_sativa_5e3,0.9298,0.9792,0.8838
354,Medicago_truncatula_5e3,0.9620,0.9811,0.8849
354,Pisum_sativum_5e3,0.9383,0.9757,0.8408
354,Theobroma_cacao_5e3,0.9689,0.9841,0.8822
355,Brachypodium_distachyon_5e3,0.8746,0.9848,0.8466
355,Brassica_juncea_5e3,0.8490,0.9514,0.8172
355,Brassica_napus_5e3,0.8451,0.9594,0.8197
355,Cajanus_cajan_5e3,0.9582,0.9906,0.8552
355,Glycine_max_5e3,0.9554,0.9877,0.8966
355,Gossypium_raimondii_5e3,0.9023,0.9828,0.8327
355,Lactuca_sativa_5e3,0.9276,0.9853,0.8835
355,Medicago_truncatula_5e3,0.9599,0.9865,0.8850
355,Pisum_sativum_5e3,0.9356,0.9800,0.8406
355,Theobroma_cacao_5e3,0.9631,0.9888,0.8826
356,Brachypodium_distachyon_5e3,0.8761,0.9822,0.8461
356,Brassica_juncea_5e3,0.8572,0.9403,0.8166
356,Brassica_napus_5e3,0.8523,0.9540,0.8213
356,Cajanus_cajan_5e3,0.9638,0.9840,0.8552
356,Glycine_max_5e3,0.9559,0.9866,0.8968
356,Gossypium_raimondii_5e3,0.9062,0.9765,0.8338
356,Lactuca_sativa_5e3,0.9299,0.9818,0.8841
356,Medicago_truncatula_5e3,0.9603,0.9854,0.8850
356,Pisum_sativum_5e3,0.9360,0.9797,0.8410
356,Theobroma_cacao_5e3,0.9681,0.9847,0.8821
357,Brachypodium_distachyon_5e3,0.8749,0.9835,0.8450
357,Brassica_juncea_5e3,0.8490,0.9592,0.8178
357,Brassica_napus_5e3,0.8505,0.9590,0.8222
357,Cajanus_cajan_5e3,0.9597,0.9891,0.8553
357,Glycine_max_5e3,0.9561,0.9868,0.8963
357,Gossypium_raimondii_5e3,0.9039,0.9784,0.8346
357,Lactuca_sativa_5e3,0.9296,0.9834,0.8841
357,Medicago_truncatula_5e3,0.9612,0.9833,0.8847
357,Pisum_sativum_5e3,0.9366,0.9796,0.8409
357,Theobroma_cacao_5e3,0.9637,0.9864,0.8822
358,Brachypodium_distachyon_5e3,0.8761,0.9831,0.8455
358,Brassica_juncea_5e3,0.8597,0.9408,0.8184
358,Brassica_napus_5e3,0.8514,0.9496,0.8201
358,Cajanus_cajan_5e3,0.9599,0.9877,0.8548
358,Glycine_max_5e3,0.9554,0.9868,0.8963
358,Gossypium_raimondii_5e3,0.9061,0.9790,0.8332
358,Lactuca_sativa_5e3,0.9310,0.9811,0.8846
358,Medicago_truncatula_5e3,0.9601,0.9843,0.8844
358,Pisum_sativum_5e3,0.9376,0.9772,0.8405
358,Theobroma_cacao_5e3,0.9672,0.9825,0.8809
359,Brachypodium_distachyon_5e3,0.8761,0.9822,0.8451
359,Brassica_juncea_5e3,0.8514,0.9567,0.8215
359,Brassica_napus_5e3,0.8486,0.9575,0.8220
359,Cajanus_cajan_5e3,0.9594,0.9899,0.8552
359,Glycine_max_5e3,0.9565,0.9868,0.8967
359,Gossypium_raimondii_5e3,0.9049,0.9803,0.8356
359,Lactuca_sativa_5e3,0.9286,0.9843,0.8838
359,Medicago_truncatula_5e3,0.9607,0.9835,0.8847
359,Pisum_sativum_5e3,0.9358,0.9798,0.8414
359,Theobroma_cacao_5e3,0.9674,0.9856,0.8822
360,Brachypodium_distachyon_5e3,0.8785,0.9811,0.8471
360,Brassica_juncea_5e3,0.8575,0.9551,0.8236
360,Brassica_napus_5e3,0.8507,0.9586,0.8223
360,Cajanus_cajan_5e3,0.9602,0.9891,0.8553
360,Glycine_max_5e3,0.9563,0.9887,0.8961
360,Gossypium_raimondii_5e3,0.9093,0.9771,0.8351
360,Lactuca_sativa_5e3,0.9292,0.9858,0.8840
360,Medicago_truncatula_5e3,0.9587,0.9871,0.8845
360,Pisum_sativum_5e3,0.9387,0.9792,0.8420
360,Theobroma_cacao_5e3,0.9677,0.9871,0.8843
361,Brachypodium_distachyon_5e3,0.8741,0.9874,0.8467
361,Brassica_juncea_5e3,0.8502,0.9583,0.8212
361,Brassica_napus_5e3,0.8463,0.9640,0.8237
361,Cajanus_cajan_5e3,0.9610,0.9894,0.8561
361,Glycine_max_5e3,0.9553,0.9883,0.8964
361,Gossypium_raimondii_5e3,0.9044,0.9823,0.8365
361,Lactuca_sativa_5e3,0.9291,0.9850,0.8841
361,Medicago_truncatula_5e3,0.9592,0.9856,0.8846
361,Pisum_sativum_5e3,0.9365,0.9803,0.8416
361,Theobroma_cacao_5e3,0.9654,0.9880,0.8832
362,Brachypodium_distachyon_5e3,0.8763,0.9824,0.8451
362,Brassica_juncea_5e3,0.8551,0.9485,0.8193
362,Brassica_napus_5e3,0.8506,0.9592,0.8220
362,Cajanus_cajan_5e3,0.9603,0.9885,0.8565
362,Glycine_max_5e3,0.9565,0.9863,0.8967
362,Gossypium_raimondii_5e3,0.9073,0.9780,0.8368
362,Lactuca_sativa_5e3,0.9301,0.9830,0.8836
362,Medicago_truncatula_5e3,0.9613,0.9825,0.8847
362,Pisum_sativum_5e3,0.9371,0.9799,0.8420
362,Theobroma_cacao_5e3,0.9688,0.9873,0.8839
363,Brachypodium_distachyon_5e3,0.8784,0.9768,0.8471
363,Brassica_juncea_5e3,0.8588,0.9395,0.8208
363,Brassica_napus_5e3,0.8528,0.9521,0.8219
363,Cajanus_cajan_5e3,0.9617,0.9854,0.8557
363,Glycine_max_5e3,0.9569,0.9848,0.8962
363,Gossypium_raimondii_5e3,0.9125,0.9660,0.8365
363,Lactuca_sativa_5e3,0.9306,0.9779,0.8841
363,Medicago_truncatula_5e3,0.9611,0.9819,0.8850
363,Pisum_sativum_5e3,0.9383,0.9761,0.8416
363,Theobroma_cacao_5e3,0.9664,0.9859,0.8829
364,Brachypodium_distachyon_5e3,0.8757,0.9856,0.8468
364,Brassica_juncea_5e3,0.8478,0.9589,0.8187
364,Brassica_napus_5e3,0.8471,0.9631,0.8227
364,Cajanus_cajan_5e3,0.9600,0.9893,0.8554
364,Glycine_max_5e3,0.9553,0.9898,0.8961
364,Gossypium_raimondii_5e3,0.9085,0.9771,0.8363
364,Lactuca_sativa_5e3,0.9256,0.9870,0.8841
364,Medicago_truncatula_5e3,0.9593,0.9866,0.8844
364,Pisum_sativum_5e3,0.9374,0.9772,0.8420
364,Theobroma_cacao_5e3,0.9662,0.9887,0.8842
365,Brachypodium_distachyon_5e3,0.8788,0.9771,0.8468
365,Brassica_juncea_5e3,0.8618,0.9476,0.8224
365,Brassica_napus_5e3,0.8535,0.9493,0.8218
365,Cajanus_cajan_5e3,0.9601,0.9877,0.8559
365,Glycine_max_5e3,0.9558,0.9864,0.8960
365,Gossypium_raimondii_5e3,0.9073,0.9783,0.8358
365,Lactuca_sativa_5e3,0.9300,0.9823,0.8836
365,Medicago_truncatula_5e3,0.9600,0.9846,0.8845
365,Pisum_sativum_5e3,0.9370,0.9781,0.8415
365,Theobroma_cacao_5e3,0.9692,0.9846,0.8837
366,Brachypodium_distachyon_5e3,0.8787,0.9790,0.8465
366,Brassica_juncea_5e3,0.8609,0.9440,0.8233
366,Brassica_napus_5e3,0.8554,0.9444,0.8221
366,Cajanus_cajan_5e3,0.9620,0.9876,0.8559
366,Glycine_max_5e3,0.9574,0.9837,0.8961
366,Gossypium_raimondii_5e3,0.9102,0.9745,0.8365
366,Lactuca_sativa_5e3,0.9318,0.9774,0.8843
366,Medicago_truncatula_5e3,0.9621,0.9812,0.8844
366,Pisum_sativum_5e3,0.9400,0.9771,0.8411
366,Theobroma_cacao_5e3,0.9705,0.9832,0.8832
367,Brachypodium_distachyon_5e3,0.8799,0.9781,0.8465
367,Brassica_juncea_5e3,0.8606,0.9393,0.8218
367,Brassica_napus_5e3,0.8545,0.9432,0.8218
367,Cajanus_cajan_5e3,0.9622,0.9839,0.8561
367,Glycine_max_5e3,0.9574,0.9828,0.8967
367,Gossypium_raimondii_5e3,0.9119,0.9722,0.8373
367,Lactuca_sativa_5e3,0.9310,0.9787,0.8842
367,Medicago_truncatula_5e3,0.9609,0.9812,0.8844
367,Pisum_sativum_5e3,0.9414,0.9716,0.8411
367,Theobroma_cacao_5e3,0.9699,0.9829,0.8828
368,Brachypodium_distachyon_5e3,0.8768,0.9814,0.8461
368,Brassica_juncea_5e3,0.8643,0.9411,0.8221
368,Brassica_napus_5e3,0.8528,0.9517,0.8225
368,Cajanus_cajan_5e3,0.9603,0.9882,0.8565
368,Glycine_max_5e3,0.9570,0.9853,0.8967
368,Gossypium_raimondii_5e3,0.9071,0.9798,0.8367
368,Lactuca_sativa_5e3,0.9313,0.9803,0.8839
368,Medicago_truncatula_5e3,0.9606,0.9836,0.8847
368,Pisum_sativum_5e3,0.9388,0.9779,0.8414
368,Theobroma_cacao_5e3,0.9684,0.9861,0.8841
369,Brachypodium_distachyon_5e3,0.8794,0.9799,0.8462
369,Brassica_juncea_5e3,0.8533,0.9581,0.8227
369,Brassica_napus_5e3,0.8519,0.9541,0.8229
369,Cajanus_cajan_5e3,0.9602,0.9877,0.8562
369,Glycine_max_5e3,0.9564,0.9857,0.8969
369,Gossypium_raimondii_5e3,0.9107,0.9710,0.8367
369,Lactuca_sativa_5e3,0.9306,0.9818,0.8845
369,Medicago_truncatula_5e3,0.9602,0.9850,0.8847
369,Pisum_sativum_5e3,0.9374,0.9788,0.8414
369,Theobroma_cacao_5e3,0.9676,0.9859,0.8823
370,Brachypodium_distachyon_5e3,0.8805,0.9786,0.8464
370,Brassica_juncea_5e3,0.8655,0.9437,0.8245
370,Brassica_napus_5e3,0.8566,0.9426,0.8246
370,Cajanus_cajan_5e3,0.9619,0.9861,0.8560
370,Glycine_max_5e3,0.9568,0.9858,0.8965
370,Gossypium_raimondii_5e3,0.9129,0.9730,0.8368
370,Lactuca_sativa_5e3,0.9316,0.9796,0.8842
370,Medicago_truncatula_5e3,0.9604,0.9838,0.8845
370,Pisum_sativum_5e3,0.9411,0.9749,0.8414
370,Theobroma_cacao_5e3,0.9691,0.9845,0.8838
371,Brachypodium_distachyon_5e3,0.8781,0.9824,0.8466
371,Brassica_juncea_5e3,0.8554,0.9530,0.8242
371,Brassica_napus_5e3,0.8513,0.9557,0.8244
371,Cajanus_cajan_5e3,0.9590,0.9902,0.8558
371,Glycine_max_5e3,0.9555,0.9877,0.8972
371,Gossypium_raimondii_5e3,0.9076,0.9766,0.8370
371,Lactuca_sativa_5e3,0.9286,0.9830,0.8840
371,Medicago_truncatula_5e3,0.9588,0.9851,0.8840
371,Pisum_sativum_5e3,0.9393,0.9778,0.8421
371,Theobroma_cacao_5e3,0.9668,0.9880,0.8849
372,Brachypodium_distachyon_5e3,0.8801,0.9798,0.8476
372,Brassica_juncea_5e3,0.8670,0.9406,0.8230
372,Brassica_napus_5e3,0.8535,0.9483,0.8236
372,Cajanus_cajan_5e3,0.9627,0.9856,0.8561
372,Glycine_max_5e3,0.9573,0.9857,0.8965
372,Gossypium_raimondii_5e3,0.9119,0.9749,0.8373
372,Lactuca_sativa_5e3,0.9303,0.9827,0.8844
372,Medicago_truncatula_5e3,0.9601,0.9834,0.8844
372,Pisum_sativum_5e3,0.9383,0.9776,0.8421
372,Theobroma_cacao_5e3,0.9682,0.9848,0.8832
373,Brachypodium_distachyon_5e3,0.8790,0.9823,0.8483
373,Brassica_juncea_5e3,0.8566,0.9573,0.8239
373,Brassica_napus_5e3,0.8504,0.9590,0.8226
373,Cajanus_cajan_5e3,0.9597,0.9900,0.8561
373,Glycine_max_5e3,0.9566,0.9882,0.8970
373,Gossypium_raimondii_5e3,0.9117,0.9749,0.8375
373,Lactuca_sativa_5e3,0.9304,0.9845,0.8845
373,Medicago_truncatula_5e3,0.9601,0.9852,0.8847
373,Pisum_sativum_5e3,0.9415,0.9781,0.8423
373,Theobroma_cacao_5e3,0.9698,0.9851,0.8841
374,Brachypodium_distachyon_5e3,0.8809,0.9784,0.8479
374,Brassica_juncea_5e3,0.8627,0.9550,0.8245
374,Brassica_napus_5e3,0.8545,0.9483,0.8228
374,Cajanus_cajan_5e3,0.9595,0.9894,0.8567
374,Glycine_max_5e3,0.9577,0.9851,0.8966
374,Gossypium_raimondii_5e3,0.9117,0.9745,0.8387
374,Lactuca_sativa_5e3,0.9317,0.9816,0.8843
374,Medicago_truncatula_5e3,0.9613,0.9818,0.8844
374,Pisum_sativum_5e3,0.9408,0.9759,0.8421
374,Theobroma_cacao_5e3,0.9694,0.9863,0.8839
375,Brachypodium_distachyon_5e3,0.8785,0.9860,0.8477
375,Brassica_juncea_5e3,0.8597,0.9581,0.8300
375,Brassica_napus_5e3,0.8513,0.9594,0.8238
375,Cajanus_cajan_5e3,0.9605,0.9894,0.8564
375,Glycine_max_5e3,0.9562,0.9886,0.8965
375,Gossypium_raimondii_5e3,0.9091,0.9805,0.8397
375,Lactuca_sativa_5e3,0.9296,0.9830,0.8843
375,Medicago_truncatula_5e3,0.9599,0.9845,0.8844
375,Pisum_sativum_5e3,0.9380,0.9803,0.8419
375,Theobroma_cacao_5e3,0.9704,0.9859,0.8853
376,Brachypodium_distachyon_5e3,0.8794,0.9766,0.8482
376,Brassica_juncea_5e3,0.8618,0.9520,0.8267
376,Brassica_napus_5e3,0.8553,0.9469,0.8227
376,Cajanus_cajan_5e3,0.9606,0.9873,0.8562
376,Glycine_max_5e3,0.9576,0.9853,0.8966
376,Gossypium_raimondii_5e3,0.9107,0.9750,0.8384
376,Lactuca_sativa_5e3,0.9310,0.9807,0.8846
376,Medicago_truncatula_5e3,0.9610,0.9831,0.8843
376,Pisum_sativum_5e3,0.9381,0.9782,0.8414
376,Theobroma_cacao_5e3,0.9702,0.9829,0.8825
377,Brachypodium_distachyon_5e3,0.8803,0.9758,0.8474
377,Brassica_juncea_5e3,0.8630,0.9557,0.8254
377,Brassica_napus_5e3,0.8562,0.9469,0.8233
377,Cajanus_cajan_5e3,0.9628,0.9852,0.8568
377,Glycine_max_5e3,0.9573,0.9855,0.8962
377,Gossypium_raimondii_5e3,0.9078,0.9789,0.8409
377,Lactuca_sativa_5e3,0.9321,0.9794,0.8842
377,Medicago_truncatula_5e3,0.9606,0.9831,0.8842
377,Pisum_sativum_5e3,0.9390,0.9770,0.8418
377,Theobroma_cacao_5e3,0.9708,0.9838,0.8834
378,Brachypodium_distachyon_5e3,0.8794,0.9814,0.8474
378,Brassica_juncea_5e3,0.8664,0.9501,0.8254
378,Brassica_napus_5e3,0.8517,0.9529,0.8215
378,Cajanus_cajan_5e3,0.9620,0.9878,0.8565
378,Glycine_max_5e3,0.9571,0.9867,0.8968
378,Gossypium_raimondii_5e3,0.9105,0.9756,0.8390
378,Lactuca_sativa_5e3,0.9305,0.9830,0.8841
378,Medicago_truncatula_5e3,0.9594,0.9848,0.8843
378,Pisum_sativum_5e3,0.9407,0.9766,0.8417
378,Theobroma_cacao_5e3,0.9698,0.9867,0.8839
379,Brachypodium_distachyon_5e3,0.8788,0.9824,0.8478
379,Brassica_juncea_5e3,0.8603,0.9562,0.8227
379,Brassica_napus_5e3,0.8543,0.9481,0.8239
379,Cajanus_cajan_5e3,0.9609,0.9890,0.8568
379,Glycine_max_5e3,0.9574,0.9850,0.8969
379,Gossypium_raimondii_5e3,0.9112,0.9767,0.8392
379,Lactuca_sativa_5e3,0.9322,0.9808,0.8848
379,Medicago_truncatula_5e3,0.9608,0.9826,0.8845
379,Pisum_sativum_5e3,0.9376,0.9788,0.8429
379,Theobroma_cacao_5e3,0.9684,0.9883,0.8839
380,Brachypodium_distachyon_5e3,0.8801,0.9834,0.8487
380,Brassica_juncea_5e3,0.8652,0.9545,0.8273
380,Brassica_napus_5e3,0.8492,0.9613,0.8228
380,Cajanus_cajan_5e3,0.9616,0.9870,0.8573
380,Glycine_max_5e3,0.9556,0.9895,0.8964
380,Gossypium_raimondii_5e3,0.9120,0.9783,0.8406
380,Lactuca_sativa_5e3,0.9301,0.9845,0.8841
380,Medicago_truncatula_5e3,0.9584,0.9871,0.8840
380,Pisum_sativum_5e3,0.9415,0.9765,0.8425
380,Theobroma_cacao_5e3,0.9700,0.9861,0.8839
381,Brachypodium_distachyon_5e3,0.8800,0.9801,0.8478
381,Brassica_juncea_5e3,0.8688,0.9364,0.8285
381,Brassica_napus_5e3,0.8549,0.9504,0.8245
381,Cajanus_cajan_5e3,0.9603,0.9893,0.8571
381,Glycine_max_5e3,0.9574,0.9852,0.8964
381,Gossypium_raimondii_5e3,0.9127,0.9717,0.8401
381,Lactuca_sativa_5e3,0.9315,0.9813,0.8844
381,Medicago_truncatula_5e3,0.9596,0.9844,0.8842
381,Pisum_sativum_5e3,0.9405,0.9766,0.8429
381,Theobroma_cacao_5e3,0.9676,0.9874,0.8834
382,Brachypodium_distachyon_5e3,0.8794,0.9807,0.8489
382,Brassica_juncea_5e3,0.8692,0.9364,0.8282
382,Brassica_napus_5e3,0.8505,0.9567,0.8246
382,Cajanus_cajan_5e3,0.9631,0.9886,0.8566
382,Glycine_max_5e3,0.9559,0.9875,0.8962
382,Gossypium_raimondii_5e3,0.9146,0.9718,0.8378
382,Lactuca_sativa_5e3,0.9289,0.9843,0.8842
382,Medicago_truncatula_5e3,0.9588,0.9859,0.8838
382,Pisum_sativum_5e3,0.9398,0.9788,0.8421
382,Theobroma_cacao_5e3,0.9701,0.9872,0.8846
383,Brachypodium_distachyon_5e3,0.8801,0.9820,0.8483
383,Brassica_juncea_5e3,0.8688,0.9492,0.8319
383,Brassica_napus_5e3,0.8538,0.9573,0.8256
383,Cajanus_cajan_5e3,0.9623,0.9893,0.8575
383,Glycine_max_5e3,0.9563,0.9884,0.8970
383,Gossypium_raimondii_5e3,0.9122,0.9765,0.8397
383,Lactuca_sativa_5e3,0.9306,0.9841,0.8845
383,Medicago_truncatula_5e3,0.9584,0.9865,0.8843
383,Pisum_sativum_5e3,0.9400,0.9785,0.8427
383,Theobroma_cacao_5e3,0.9685,0.9867,0.8845
384,Brachypodium_distachyon_5e3,0.8794,0.9788,0.8479
384,Brassica_juncea_5e3,0.8722,0.9450,0.8303
384,Brassica_napus_5e3,0.8551,0.9499,0.8243
384,Cajanus_cajan_5e3,0.9652,0.9843,0.8576
384,Glycine_max_5e3,0.9572,0.9858,0.8967
